postal_code,latitude,longitude
30291.0,33.5832,-84.5499
31601.0,30.7539,-83.3321
31602.0,30.8931,-83.3278
30474.0,32.1934,-82.4067
30180.0,33.7173,-84.9297
31088.0,32.5934,-83.6416
31093.0,32.6368,-83.6395
31501.0,31.2243,-82.3596
30830.0,33.1013,-81.9908
30680.0,33.9985,-83.7115
30188.0,34.106,-84.5117
30189.0,34.1281,-84.5717
96701.0,21.3908,-157.9332
96706.0,21.3274,-158.0103
96720.0,19.7025,-155.0939
96720.0,19.7025,-155.0939
96720.0,19.7025,-155.0939
96814.0,21.2998,-157.8439
96822.0,21.3117,-157.8298
96817.0,21.3295,-157.8615
96816.0,21.2887,-157.8006
96818.0,21.3532,-157.9269
96818.0,21.3532,-157.9269
96817.0,21.3295,-157.8615
96816.0,21.2887,-157.8006
96818.0,21.3532,-157.9269
96732.0,20.8814,-156.4783
96732.0,20.8814,-156.4783
96734.0,21.4063,-157.7448
96734.0,21.4063,-157.7448
96740.0,19.6531,-155.9798
96744.0,21.4228,-157.8115
96707.0,21.3453,-158.087
96707.0,21.3453,-158.087
96749.0,19.5893,-154.9926
96753.0,20.7441,-156.4475
96761.0,20.9174,-156.6772
96766.0,21.9816,-159.3683
96766.0,21.9816,-159.3683
96789.0,21.4531,-158.0174
96778.0,19.5089,-154.9231
96782.0,21.4084,-157.9652
96860.0,21.316,-157.92255
96768.0,20.8469,-156.3327
96786.0,21.5006,-158.0435
96792.0,21.4352,-158.1781
96792.0,21.4352,-158.1781
96793.0,20.8966,-156.5036
96797.0,21.3982,-158.0124
50009.0,41.6475,-93.4724
50009.0,41.6475,-93.4724
50010.0,42.0379,-93.6003
50010.0,42.0379,-93.6003
50021.0,41.7212,-93.5682
50021.0,41.7212,-93.5682
52722.0,41.5509,-90.4942
52537.0,40.7324,-92.3987
52601.0,40.8087,-91.117
51401.0,42.072,-94.8667
50613.0,42.5241,-92.4497
50613.0,42.5241,-92.4497
52402.0,42.0188,-91.6612
52404.0,41.9521,-91.6853
52403.0,41.9843,-91.6259
52411.0,42.0493,-91.7263
52405.0,41.9804,-91.7098
52402.0,42.0188,-91.6612
52544.0,40.7326,-92.8728
50616.0,43.0683,-92.6761
51012.0,42.7482,-95.5568
51632.0,40.7491,-95.038
52732.0,41.8517,-90.2078
52732.0,41.8517,-90.2078
52241.0,41.6937,-91.5906
52241.0,41.6937,-91.5906
51503.0,41.2616,-95.8251
51501.0,41.2324,-95.8751
51501.0,41.2324,-95.8751
52806.0,41.5733,-90.6038
52803.0,41.5385,-90.5613
52807.0,41.5618,-90.5403
52742.0,41.8267,-90.5237
52101.0,43.3227,-91.7939
51442.0,42.0196,-95.3636
50313.0,41.6381,-93.6203
50317.0,41.6122,-93.5296
50310.0,41.6255,-93.6736
50320.0,41.5487,-93.5827
50312.0,41.5855,-93.6719
52001.0,42.515,-90.6819
50536.0,43.1082,-94.6825
51334.0,43.4017,-94.818
52556.0,41.0039,-91.9576
50501.0,42.5088,-94.1807
52627.0,40.633,-91.3398
51534.0,41.047,-95.7389
50111.0,41.7018,-93.7821
51537.0,41.6437,-95.3111
52245.0,41.6649,-91.5151
52632.0,40.4094,-91.3982
50138.0,41.3164,-93.0954
50140.0,40.6229,-93.9349
51031.0,42.7962,-96.1704
52302.0,42.0411,-91.5941
50158.0,42.0405,-92.9127
50401.0,43.1499,-93.1954
52641.0,40.9646,-91.5614
52761.0,41.4304,-91.0509
52317.0,41.7443,-91.6061
50211.0,41.4861,-93.6573
51040.0,42.037,-96.1072
50213.0,41.0295,-93.7712
52501.0,41.0309,-92.4098
50220.0,41.8397,-94.1022
51566.0,41.0079,-95.2269
51601.0,40.7581,-95.3648
51249.0,43.4069,-95.7424
51250.0,43.0814,-96.18
51103.0,42.5068,-96.4295
51105.0,42.5032,-96.3829
51301.0,43.1451,-95.1457
50588.0,42.6474,-95.1961
52342.0,42.0077,-92.5662
52773.0,41.6453,-90.7256
52353.0,41.3015,-91.6987
50701.0,42.4778,-92.3661
50702.0,42.4731,-92.3365
50263.0,41.593,-93.8592
50595.0,42.4657,-93.8262
50266.0,41.5695,-93.7994
50266.0,41.5695,-93.7994
50273.0,41.3391,-94.0088
83709.0,43.5741,-116.2941
83702.0,43.6322,-116.2052
83705.0,43.5851,-116.2191
83705.0,43.5851,-116.2191
83704.0,43.633,-116.2951
83318.0,42.5244,-113.7931
83605.0,43.6627,-116.7
83202.0,42.9357,-112.4679
83814.0,47.6928,-116.785
83328.0,42.5653,-114.614
83402.0,43.4934,-112.0578
83404.0,43.475,-112.0124
83401.0,43.5518,-111.8919
83338.0,42.7178,-114.5012
83634.0,43.487,-116.3819
83501.0,46.3646,-116.8609
83642.0,43.615,-116.3975
83642.0,43.615,-116.3975
83646.0,43.6498,-116.4306
83843.0,46.7309,-116.9897
83647.0,43.1392,-115.6963
83648.0,43.7914,-116.4012
83687.0,43.5937,-116.536
83651.0,43.5834,-116.5848
83687.0,43.5937,-116.536
83686.0,43.5441,-116.566
83661.0,44.0782,-116.9203
83201.0,42.8876,-112.4381
83852.0,48.3055,-116.5338
83854.0,47.7205,-116.9353
83263.0,42.1109,-111.8565
83858.0,47.8241,-116.8873
83440.0,43.81,-111.789
83442.0,43.6715,-111.9005
83350.0,42.6888,-113.6481
83669.0,43.7013,-116.4967
83301.0,42.5565,-114.4693
83301.0,42.5565,-114.4693
60101.0,41.9335,-88.0054
60102.0,42.1641,-88.3064
62411.0,39.0634,-88.7481
62002.0,38.9087,-90.1568
62906.0,37.4668,-89.2207
60002.0,42.4648,-88.1178
60004.0,42.112,-87.9792
61911.0,39.7077,-88.4555
61723.0,40.2586,-89.23
60506.0,41.7664,-88.3446
60504.0,41.7523,-88.2453
60506.0,41.7664,-88.3446
61607.0,40.6321,-89.6903
60510.0,41.8482,-88.3098
62618.0,40.0044,-90.4229
62223.0,38.5456,-90.0378
62226.0,38.5352,-90.0006
62221.0,38.5396,-89.9583
61008.0,42.2595,-88.8509
62812.0,38.0,-88.9227
60163.0,41.8888,-87.909
61704.0,40.4705,-88.9433
60440.0,41.6976,-88.0873
60914.0,41.1661,-87.879
60914.0,41.1661,-87.879
60455.0,41.7431,-87.8066
60155.0,41.8577,-87.8562
60155.0,41.8577,-87.8562
62206.0,38.5514,-90.1544
61520.0,40.5601,-90.0242
62901.0,37.72,-89.2158
62231.0,38.6066,-89.3805
62821.0,38.0808,-88.167
60188.0,41.9178,-88.137
60188.0,41.9178,-88.137
60110.0,42.123,-88.2606
62420.0,39.3017,-87.9913
61821.0,40.1073,-88.2788
60410.0,41.4347,-88.2138
62629.0,39.6737,-89.7112
60607.0,41.8721,-87.6578
60643.0,41.6996,-87.6628
60608.0,41.8515,-87.6694
60609.0,41.8097,-87.6533
60647.0,41.9209,-87.7043
60657.0,41.9399,-87.6528
60641.0,41.9453,-87.7474
60632.0,41.8093,-87.7052
60640.0,41.9719,-87.6624
60661.0,41.8814,-87.643
60609.0,41.8097,-87.6533
60707.0,41.9232,-87.8185
60617.0,41.7257,-87.556
61523.0,40.9013,-89.5068
60804.0,41.8378,-87.7602
60804.0,41.8378,-87.7602
62234.0,38.6835,-89.9853
